"","IFNG","TNF","Donor","timepoint","quadrant","NA"
"38483","1629.92004394531","350.320343017578","D2","0h","IFN_single_producer","KO"
"38484","1949.150390625","378.973846435547","D2","0h","IFN_single_producer","KO"
"38485","1621.24523925781","201.005172729492","D2","0h","IFN_single_producer","KO"
"38486","1659.88159179688","467.062286376953","D2","0h","IFN_single_producer","KO"
"38487","1596.435546875","290.172973632812","D2","0h","IFN_single_producer","KO"
"38488","1845.19006347656","203.528564453125","D2","0h","IFN_single_producer","KO"
"38489","1610.33483886719","390.800201416016","D2","0h","IFN_single_producer","KO"
"38490","1865.44006347656","330.225708007812","D2","0h","IFN_single_producer","KO"
"38491","2682.9609375","173.302032470703","D2","1h","IFN_single_producer","KO"
"38492","1870.44946289062","216.445953369141","D2","1h","IFN_single_producer","KO"
"38493","1731.82446289062","408.864227294922","D2","1h","IFN_single_producer","KO"
"38494","2044.71313476562","181.502517700195","D2","1h","IFN_single_producer","KO"
"38495","1868.51489257812","351.360412597656","D2","1h","IFN_single_producer","KO"
"38496","2922.529296875","183.527648925781","D2","1h","IFN_single_producer","KO"
"38497","1908.25988769531","275.675659179688","D2","1h","IFN_single_producer","KO"
"38498","1813.61450195312","361.584808349609","D2","1h","IFN_single_producer","KO"
"38499","1637.57946777344","354.757934570312","D2","1h","IFN_single_producer","KO"
"38500","2797.61108398438","119.08521270752","D2","1h","IFN_single_producer","KO"
"38501","1729.62145996094","165.367645263672","D2","1h","IFN_single_producer","KO"
"38502","1635.26110839844","446.345245361328","D2","1h","IFN_single_producer","KO"
"38503","1964.40979003906","207.526275634766","D2","1h","IFN_single_producer","KO"
"38504","1756.45458984375","223.626190185547","D2","1h","IFN_single_producer","KO"
"38505","1790.31005859375","161.656066894531","D2","1h","IFN_single_producer","KO"
"38506","2372.07861328125","167.418533325195","D2","1h","IFN_single_producer","KO"
"38507","1936.82458496094","431.666473388672","D2","1h","IFN_single_producer","KO"
"38508","5080.65966796875","113.412590026855","D2","1h","IFN_single_producer","KO"
"38509","1972.88793945312","396.292388916016","D2","1h","IFN_single_producer","KO"
"38510","2283.69921875","272.325286865234","D2","1h","IFN_single_producer","KO"
"38511","3129.84228515625","283.932708740234","D2","1h","IFN_single_producer","KO"
"38512","1809.16137695312","184.025665283203","D2","1h","IFN_single_producer","KO"
"38513","2459.8720703125","83.5957794189453","D2","1h","IFN_single_producer","KO"
"38514","1887.23510742188","339.896209716797","D2","1h","IFN_single_producer","KO"
"38515","2343.52856445312","212.288772583008","D2","1h","IFN_single_producer","KO"
"38516","2013.82238769531","214.670547485352","D2","1h","IFN_single_producer","KO"
"38517","1633.2666015625","137.129196166992","D2","1h","IFN_single_producer","KO"
"38518","1923.90161132812","159.805374145508","D2","1h","IFN_single_producer","KO"
"38519","1727.00756835938","268.091918945312","D2","1h","IFN_single_producer","KO"
"38520","1769.62438964844","206.100250244141","D2","1h","IFN_single_producer","KO"
"38521","3096.423828125","306.413787841797","D2","1h","IFN_single_producer","KO"
"38522","3974.20678710938","195.146957397461","D2","1h","IFN_single_producer","KO"
"38523","1957.74926757812","303.499786376953","D2","1h","IFN_single_producer","KO"
"38524","2106.07177734375","355.827270507812","D2","1h","IFN_single_producer","KO"
"38525","1664.18896484375","373.76171875","D2","1h","IFN_single_producer","KO"
"38526","2503.9677734375","350.078094482422","D2","1h","IFN_single_producer","KO"
"38527","1886.97644042969","391.678771972656","D2","1h","IFN_single_producer","KO"
"38528","2404.91723632812","128.75244140625","D2","1h","IFN_single_producer","KO"
"38529","2115.17578125","299.429931640625","D2","1h","IFN_single_producer","KO"
"38530","4193.49267578125","181.068542480469","D2","1h","IFN_single_producer","KO"
"38531","2860.85546875","108.262199401855","D2","1h","IFN_single_producer","KO"
"38532","1691.72180175781","280.030639648438","D2","1h","IFN_single_producer","KO"
"38533","1713.41967773438","225.170913696289","D2","1h","IFN_single_producer","KO"
"38534","1765.58935546875","256.968200683594","D2","1h","IFN_single_producer","KO"
"38535","1975.34106445312","253.676315307617","D2","1h","IFN_single_producer","KO"
"38536","2466.18872070312","152.461837768555","D2","1h","IFN_single_producer","KO"
"38537","1989.56188964844","157.913314819336","D2","1h","IFN_single_producer","KO"
"38538","2066.81005859375","154.918395996094","D2","1h","IFN_single_producer","KO"
"38539","1618.11303710938","311.379364013672","D2","1h","IFN_single_producer","KO"
"38540","1970.70617675781","208.439041137695","D2","1h","IFN_single_producer","KO"
"38541","1941.26318359375","120.021980285645","D2","1h","IFN_single_producer","KO"
"38542","1774.94018554688","67.1608200073242","D2","1h","IFN_single_producer","KO"
"38543","2041.74084472656","67.8163070678711","D2","1h","IFN_single_producer","KO"
"38544","1688.56469726562","335.409820556641","D2","1h","IFN_single_producer","KO"
"38545","1626.90734863281","136.779037475586","D2","1h","IFN_single_producer","KO"
"38546","1794.51806640625","136.16633605957","D2","1h","IFN_single_producer","KO"
"38547","2305.89282226562","358.260711669922","D2","1h","IFN_single_producer","KO"
"38548","1659.63439941406","360.456726074219","D2","1h","IFN_single_producer","KO"
"38549","5698.390625","187.548263549805","D2","1h","IFN_single_producer","KO"
"38550","1729.41284179688","111.03254699707","D2","1h","IFN_single_producer","KO"
"38551","1685.82202148438","19.7565975189209","D2","1h","IFN_single_producer","KO"
"38552","4062.79272460938","325.111785888672","D2","1h","IFN_single_producer","KO"
"38553","1946.17053222656","374.807586669922","D2","1h","IFN_single_producer","KO"
"38554","1617.26232910156","409.504364013672","D2","1h","IFN_single_producer","KO"
"38555","1617.88342285156","129.275299072266","D2","1h","IFN_single_producer","KO"
"38556","1876.55676269531","195.219985961914","D2","1h","IFN_single_producer","KO"
"38557","5144.912109375","213.293655395508","D2","1h","IFN_single_producer","KO"
"38558","2316.62426757812","96.3485870361328","D2","1h","IFN_single_producer","KO"
"38559","2164.65014648438","426.188812255859","D2","1h","IFN_single_producer","KO"
"38560","1996.49890136719","270.753784179688","D2","1h","IFN_single_producer","KO"
"38561","1905.72180175781","447.2080078125","D2","1h","IFN_single_producer","KO"
"38562","1818.15148925781","222.355438232422","D2","1h","IFN_single_producer","KO"
"38563","2053.38012695312","224.434524536133","D2","1h","IFN_single_producer","KO"
"38564","2373.69409179688","372.386291503906","D2","1h","IFN_single_producer","KO"
"38565","2315.9912109375","78.9877853393555","D2","1h","IFN_single_producer","KO"
"38566","3087.2236328125","370.308837890625","D2","1h","IFN_single_producer","KO"
"38567","2467.146484375","-27.0927791595459","D2","1h","IFN_single_producer","KO"
"38568","2007.333984375","168.128387451172","D2","1h","IFN_single_producer","KO"
"38569","5914.248046875","271.751190185547","D2","1h","IFN_single_producer","KO"
"38570","1822.19189453125","206.325942993164","D2","1h","IFN_single_producer","KO"
"38571","1737.60900878906","140.102584838867","D2","1h","IFN_single_producer","KO"
"38572","2367.875","299.833770751953","D2","1h","IFN_single_producer","KO"
"38573","2811.9560546875","346.421142578125","D2","1h","IFN_single_producer","KO"
"38574","1734.26049804688","341.777587890625","D2","1h","IFN_single_producer","KO"
"38575","1906.46655273438","430.307250976562","D2","1h","IFN_single_producer","KO"
"38576","1741.37902832031","178.260787963867","D2","1h","IFN_single_producer","KO"
"38577","2764.16943359375","278.380462646484","D2","1h","IFN_single_producer","KO"
"38578","2868.93237304688","449.355926513672","D2","1h","IFN_single_producer","KO"
"38579","2167.76293945312","271.597320556641","D2","1h","IFN_single_producer","KO"
"38580","2372.94140625","126.928382873535","D2","1h","IFN_single_producer","KO"
"38581","1998.255859375","291.463409423828","D2","1h","IFN_single_producer","KO"
"38582","2209.50634765625","180.366760253906","D2","1h","IFN_single_producer","KO"
"38583","2497.6396484375","295.317321777344","D2","1h","IFN_single_producer","KO"
"38584","1775.50805664062","157.579284667969","D2","1h","IFN_single_producer","KO"
"38585","3570.3662109375","165.722595214844","D2","1h","IFN_single_producer","KO"
"38586","2279.2724609375","209.481018066406","D2","1h","IFN_single_producer","KO"
"38587","2087.74243164062","277.094818115234","D2","1h","IFN_single_producer","KO"
"38588","1953.60119628906","196.864685058594","D2","1h","IFN_single_producer","KO"
"38589","4470.06884765625","303.475067138672","D2","1h","IFN_single_producer","KO"
"38590","3010.43969726562","412.546569824219","D2","1h","IFN_single_producer","KO"
"38591","13668.2978515625","107.23388671875","D2","1h","IFN_single_producer","KO"
"38592","2730.82348632812","190.213104248047","D2","1h","IFN_single_producer","KO"
"38593","5943.73291015625","135.672821044922","D2","1h","IFN_single_producer","KO"
"38594","3964.84741210938","98.5513381958008","D2","1h","IFN_single_producer","KO"
"38595","2043.33679199219","12.724048614502","D2","1h","IFN_single_producer","KO"
"38596","4337.40673828125","227.006683349609","D2","1h","IFN_single_producer","KO"
"38597","5689.9013671875","229.155807495117","D2","1h","IFN_single_producer","KO"
"38598","3376.63525390625","133.546646118164","D2","1h","IFN_single_producer","KO"
"38599","1986.42712402344","412.840789794922","D2","1h","IFN_single_producer","KO"
"38600","3684.61303710938","372.136383056641","D2","1h","IFN_single_producer","KO"
"38601","2478.61083984375","92.364860534668","D2","1h","IFN_single_producer","KO"
"38602","1635.17944335938","414.674682617188","D2","1h","IFN_single_producer","KO"
"38603","1811.26062011719","460.327423095703","D2","1h","IFN_single_producer","KO"
"38604","1758.25170898438","104.248878479004","D2","1h","IFN_single_producer","KO"
"38605","1800.25512695312","80.9830627441406","D2","1h","IFN_single_producer","KO"
"38606","1630.04284667969","445.86328125","D2","1h","IFN_single_producer","KO"
"38607","1762.57739257812","307.272216796875","D2","1h","IFN_single_producer","KO"
"38608","1909.31286621094","209.085693359375","D2","1h","IFN_single_producer","KO"
"38609","6593.52783203125","253.983001708984","D2","1h","IFN_single_producer","KO"
"38610","2210.29345703125","262.979919433594","D2","1h","IFN_single_producer","KO"
"38611","3343.84643554688","390.186889648438","D2","1h","IFN_single_producer","KO"
"38612","1814.08068847656","220.39323425293","D2","1h","IFN_single_producer","KO"
"38613","2036.05529785156","376.9033203125","D2","1h","IFN_single_producer","KO"
"38614","3399.43798828125","241.711135864258","D2","1h","IFN_single_producer","KO"
"38615","1749.7333984375","223.712875366211","D2","1h","IFN_single_producer","KO"
"38616","1867.84802246094","160.662506103516","D2","1h","IFN_single_producer","KO"
"38617","2416.25708007812","237.014068603516","D2","1h","IFN_single_producer","KO"
"38618","2064.2333984375","310.145782470703","D2","1h","IFN_single_producer","KO"
"38619","3331.82397460938","250.153671264648","D2","1h","IFN_single_producer","KO"
"38620","4125.5087890625","335.659210205078","D2","1h","IFN_single_producer","KO"
"38621","1591.1337890625","282.308532714844","D2","1h","IFN_single_producer","KO"
"38622","3654.21875","209.90592956543","D2","1h","IFN_single_producer","KO"
"38623","2093.87768554688","310.334228515625","D2","1h","IFN_single_producer","KO"
"38624","1648.96472167969","309.998474121094","D2","1h","IFN_single_producer","KO"
"38625","1798.86267089844","203.395263671875","D2","1h","IFN_single_producer","KO"
"38626","1829.82202148438","312.623413085938","D2","1h","IFN_single_producer","KO"
"38627","2076.01489257812","270.267578125","D2","1h","IFN_single_producer","KO"
"38628","1626.30883789062","448.489685058594","D2","1h","IFN_single_producer","KO"
"38629","1901.49682617188","296.035491943359","D2","1h","IFN_single_producer","KO"
"38630","2184.29296875","290.222259521484","D2","1h","IFN_single_producer","KO"
"38631","3084.19262695312","256.161987304688","D2","1h","IFN_single_producer","KO"
"38632","2569.84545898438","472.619201660156","D2","1h","IFN_single_producer","KO"
"38633","2834.85083007812","196.22314453125","D2","1h","IFN_single_producer","KO"
"38634","4173.115234375","356.208343505859","D2","1h","IFN_single_producer","KO"
"38635","1789.85266113281","397.211364746094","D2","1h","IFN_single_producer","KO"
"38636","3106.72338867188","215.036651611328","D2","1h","IFN_single_producer","KO"
"38637","1963.28698730469","132.037399291992","D2","1h","IFN_single_producer","KO"
"38638","1776.79956054688","175.396423339844","D2","1h","IFN_single_producer","KO"
"38639","1982.39013671875","368.045013427734","D2","1h","IFN_single_producer","KO"
"38640","1989.90698242188","353.005737304688","D2","1h","IFN_single_producer","KO"
"38641","1945.64025878906","252.854934692383","D2","1h","IFN_single_producer","KO"
"38642","1857.43444824219","203.082092285156","D2","1h","IFN_single_producer","KO"
"38643","1842.45690917969","390.067901611328","D2","1h","IFN_single_producer","KO"
"38644","2121.07250976562","236.19157409668","D2","1h","IFN_single_producer","KO"
"38645","2696.18676757812","396.434844970703","D2","1h","IFN_single_producer","KO"
"38646","1682.31945800781","312.185607910156","D2","1h","IFN_single_producer","KO"
"38647","2483.15112304688","156.594375610352","D2","1h","IFN_single_producer","KO"
"38648","1946.73864746094","393.224273681641","D2","1h","IFN_single_producer","KO"
"38649","1655.92175292969","346.875946044922","D2","1h","IFN_single_producer","KO"
"38650","2664.66284179688","148.370254516602","D2","1h","IFN_single_producer","KO"
"38651","1885.51281738281","432.379608154297","D2","1h","IFN_single_producer","KO"
"38652","1819.23364257812","149.903945922852","D2","1h","IFN_single_producer","KO"
"38653","2148.021484375","319.343170166016","D2","1h","IFN_single_producer","KO"
"38654","1774.47448730469","184.270309448242","D2","1h","IFN_single_producer","KO"
"38655","2041.55773925781","152.469604492188","D2","1h","IFN_single_producer","KO"
"38656","1591.08569335938","243.912811279297","D2","1h","IFN_single_producer","KO"
"38657","2211.5908203125","207.620941162109","D2","1h","IFN_single_producer","KO"
"38658","2106.51733398438","266.737945556641","D2","1h","IFN_single_producer","KO"
"38659","2180.1240234375","115.771293640137","D2","1h","IFN_single_producer","KO"
"38660","2657.44262695312","236.005966186523","D2","1h","IFN_single_producer","KO"
